Pose,Image_Name,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
Natarajasana,istockphoto-1458989273-612x612.jpg,169.89496363496204,179.3712649691367,162.00808023018217,70.27630307473999,170.07598537679198,266.2290845696261,206.6299038077001,156.09011443181316,195.02875633765436,127.4647220860412,252.79026545376598,266.5537031882677,116.82938969148216,355.5922281398957
Natarajasana,istockphoto-1472468532-640x640.jpg,181.29485169252294,180.51384971635414,72.70107921676608,168.27049649411666,87.31149848964719,175.56986525731043,231.51980175165698,135.48554583000814,227.87083479490673,114.56359380010937,215.29466072016098,335.92450174492114,9.027612950715097,218.75433864207625
Natarajasana,istockphoto-1477599669-612x612.jpg,167.41156244966692,161.69667228035252,161.7416169648789,76.47701896862412,170.525469017492,281.3399250272987,177.0510550976239,176.03808926217627,202.36827502739018,110.36374099528429,250.46456104225115,285.2238863379239,100.61979938639001,354.62329457194926
Natarajasana,istockphoto-1480108709-612x612.jpg,158.96639488359887,180.61750323609402,162.03764029052053,64.50419580865042,180.3604756109537,291.56988803044163,191.47342232561792,167.96364983273088,191.6626160859444,108.90383677110464,238.2471261390151,275.39578433011053,105.75719809774598,346.05213041496813
Natarajasana,istockphoto-1502250177-612x612.jpg,184.67283377065388,192.3908566606809,152.93041644451765,63.209122032528064,177.9395867243632,269.81336945643443,208.63208552279568,145.30484646876602,185.74253821237284,140.4282386225106,252.4201485733447,288.96833089619133,125.18266663207905,0.8664263673651463
Natarajasana,istockphoto-1506209833-612x612.jpg,194.07696540812947,193.67130713219584,76.59459294578848,169.127887121376,79.52658483043217,192.77613342198478,218.1383144891931,146.02454712486804,230.0284383242875,117.16268451168574,215.16013181294178,321.72195434994774,6.318431101489775,223.24841780690707
Natarajasana,istockphoto-1688861936-612x612.jpg,162.47443162627712,189.51794916094877,85.38184029754296,75.89101981804846,180.65512977438522,262.7680986346845,231.98765541452917,122.40446765609101,160.5385301636532,167.8178156277934,261.13396966615284,260.7028288505865,123.44158939683346,356.5317707410828
Natarajasana,istockphoto-171250178-612x612.jpg,166.78554072968353,180.91750760613417,153.08932756952,52.864111296538226,166.08352655170518,284.7441535267892,212.6101602380189,140.7633926591738,179.40160177968622,134.65996969223704,227.09422623865862,260.50194609750275,118.5039427841704,344.97590358584284
Natarajasana,istockphoto-174695838-612x612.jpg,158.0886685789962,189.03736536444433,174.6021135948477,43.965073740764105,181.64530842889027,298.44129949946887,236.2934594917208,120.01220742499734,189.7536112387987,151.62514104404264,222.1160443139566,209.27229218349967,154.41784380077405,347.34555771530313
Natarajasana,istockphoto-1761698453-612x612.jpg,179.64437559054207,184.2447863013563,57.62806942265492,159.28061947944778,67.64839890056186,184.07602006441354,194.0665346517356,170.52232111061787,212.68498152072561,128.50654893056523,247.52659782608168,325.5321210607531,7.76411599131125,258.2557605240761
Natarajasana,istockphoto-185098074-612x612.jpg,171.13369134247054,173.27829088003978,149.95696469262967,70.22125293187707,183.49727271813452,261.3537334160792,195.26304014355938,164.80618731368483,190.75179778340328,116.09194412323535,253.9737786401426,269.1281749947876,105.61147008972885,355.8073936823886
Natarajasana,istockphoto-475723016-612x612.jpg,174.49529760394284,178.55630756665445,131.52756290867381,86.96138984116953,174.5505488972665,264.6591361108342,198.0859106780167,156.566517840882,198.40177954982707,135.34555501693134,267.76744611128163,287.1474190236413,111.5157570023957,353.9588099841484
Natarajasana,istockphoto-476471440-612x612.jpg,163.04951809382297,126.10957674263611,141.4301732652009,127.53416677490392,182.97373108248013,282.9749959103102,173.28369256582567,177.28747244306035,250.76368264052059,117.46599329816304,253.22211415736038,286.1481460617925,104.69860236794823,341.6275278716266
Natarajasana,istockphoto-530253049-612x612.jpg,179.98302347323366,180.0,79.31986442343965,147.90142907997966,87.08095152832396,150.9025858710154,206.89338401008297,162.53757131121392,210.06635540750625,114.41157591552363,250.56912485467524,324.1775258178449,11.527235273495748,249.82816454945706
Natarajasana,istockphoto-637872606-612x612.jpg,175.6147348932949,209.99108632334134,80.3988709773895,123.66943526921476,114.1856221766248,179.61180366990035,229.8278026712004,134.938080954026,194.7656947272826,96.28557781518948,207.21286411089986,310.7595512734066,6.733276070932912,225.5291173070528
Natarajasana,istockphoto-638164928-612x612.jpg,152.6947014829097,200.40988283380398,178.94055941891313,71.81095430034868,176.38763621329952,266.12472396428797,235.40555879241018,121.86747460106031,221.85504253530198,163.86288743101073,245.7224261461535,236.859779120948,168.03760621319145,350.1549674503175
Natarajasana,istockphoto-667293770-612x612.jpg,190.6003279773392,188.59194687980624,87.11578110726799,131.09027286807319,117.74059223780984,193.53141020750655,208.19446982548942,154.487861010318,200.82383142491943,87.89141138789171,217.84958846349633,312.10496354671164,3.342729153184061,245.73948739469077
Natarajasana,istockphoto-674671938-612x612.jpg,181.65166977212388,170.62915094002486,50.58121579074903,155.67103362383241,134.50351520412823,200.5469578636703,190.27829559706691,175.9262514691511,206.12754816006006,84.86206959653612,235.4523173750748,327.3944433839926,351.6090688883911,259.22762421610054
Natarajasana,istockphoto-846052098-612x612.jpg,180.265256343376,216.6341138759674,66.2731654938945,159.2612908524778,91.45021629093344,189.01751752724098,190.55552684115548,177.57697671092424,217.92107839538778,110.94439836130246,247.08654673786776,323.51554991712356,3.8708794025874016,252.6343801723318
Natarajasana,istockphoto-848782526-612x612.jpg,161.7865543758098,185.62462804144593,130.30688483632403,79.450699230348,165.10895269248942,254.82908967425777,210.5583083567568,147.0053359513805,182.2663534130952,141.05034719101894,261.05411990955565,284.37542118768243,114.01623073421948,353.6029653562581
Natarajasana,istockphoto-905301140-612x612.jpg,167.90524292298792,156.52260010790707,113.21645636262109,117.6165891478191,162.2052008466015,250.33893156475517,210.41108126712535,149.63954633188425,216.00620760124443,155.35856936486348,272.59103155674825,268.77132447198636,117.16985626720049,348.7490918548559
Natarajasana,istockphoto-919928832-612x612.jpg,293.6293777306568,196.96966887497524,151.86559401817303,161.91101781210654,63.85272314451203,192.88319826039,177.81817205647502,186.7871918162716,279.33012595872674,101.52742540320997,230.33643764503867,294.23327259745787,20.29250860229998,241.1669942870162
Natarajasana,istockphoto-946582936-612x612.jpg,178.89220862333138,181.78493356000345,79.54595395864587,151.4527296752964,84.39598837519713,174.94651424273675,208.66273428553674,160.63003619331195,214.6821339826282,115.24543114639778,236.11796905251657,322.86319847961346,16.93454266662501,246.09538434714185
Natarajasana,istockphoto-959287794-612x612.jpg,182.2754564382542,183.1603616260457,143.61564818416412,41.18360849987259,174.14224530724564,297.9294861191869,212.35866219209808,134.80990189358096,155.66389895684975,141.9810574068298,231.07998134003762,286.18744531473067,121.98364732918954,345.7228813699974
Natarajasana,istockphoto-969347822-612x612.jpg,173.9404090330146,182.11691864469006,85.09446679871387,155.36771306753243,91.51891649831452,183.15143776365846,192.9573671830789,171.29097957786715,227.8484022723059,96.95402166685008,230.17580370578605,321.96370887423984,1.5293182367631566,243.18562579386327
Natarajasana,istockphoto-976902594-612x612.jpg,181.39221375940514,171.42575321273208,152.17953291703492,101.72136139136148,170.24757505834623,261.4643637265616,177.05260584443369,173.61465199428437,221.7284641047003,122.0053832080835,269.43336866691305,278.82037955202105,104.67639313745002,354.6723491657108
Natarajasana,istockphoto-995447724-612x612.jpg,132.87890360333856,166.62555953512884,161.76059915334886,79.140496764678,170.81703740078706,276.1886159632416,212.17029364355017,145.00709521143182,197.56501468729297,132.84452476460277,251.37533074625267,285.8441468377269,129.684752029582,352.78013626164926
Triangle,triangle1.jpg,187.59464336859145,188.21551922240144,87.39066964685976,123.01796126154153,177.18444331578877,180.73657368998832,280.4919546522955,89.47991982183686,193.05204229133568,58.01953040594291,153.68286596311768,324.16234704572173,3.6467236927016513,178.40402897155616
Triangle,triangle10.jpg,179.198712669893,183.16036162604567,83.23038047237605,128.05515846446644,189.6887865603668,178.2889705945216,264.85920207146603,102.18863320193189,191.50548045029106,45.09362047144049,168.40652763021637,318.1411298356361,356.8455355799663,191.3191218531737
Triangle,triangle11.jpg,168.5034369824142,186.3401917459099,105.0684881594922,92.72631099390622,181.12883479666067,174.58529792904434,296.27739455678557,73.10408685278229,173.8844964337146,41.6964210887293,131.25235502523395,328.76250606753257,5.947270383454898,168.15079280071527
Triangle,triangle12.jpg,161.8899765000995,189.13338345526944,89.29268063145571,93.84213898737175,175.22525375882566,175.7249712420192,292.21495451925466,77.95802207074159,168.5833053274682,39.3907255535542,130.82629795207808,331.5873385569274,1.6155402334393736,167.61493781538277
Triangle,triangle13.jpg,179.60003595926602,180.69869438298346,96.2882149417407,120.32195962742082,172.7666957256476,174.8283799204843,290.77344646953645,78.03450781093171,195.4207347375694,51.79991027468387,145.3617439470968,324.7962099174745,3.2667076567896314,171.0422863934897
Triangle,triangle14.jpg,165.2688482495505,178.41419639471272,68.1037431241992,133.07605901544872,257.8964797556165,176.9059419410829,262.9903131642455,104.21349202704779,191.28758099683887,21.09529897946014,177.8996291511823,330.3743240446724,358.7811247648687,200.00430362767102
Triangle,triangle15.jpg,168.0104692133377,190.72685396243904,87.27368900609375,113.47825784452783,179.84668597119364,183.42733194769227,286.2814453146072,81.26719884709895,181.49978132671586,51.67230943364523,145.73344029505395,329.1419767937945,2.8266600391305374,175.45936295774536
Triangle,triangle16.jpg,169.69515353123398,180.09533398775028,85.60129464500447,116.56505117707795,177.60366726586787,170.71390416287184,275.5225617519977,93.81407483429035,182.80848487734596,50.522008069070964,160.58453454403698,321.7830488552012,0.0,186.06663307360512
Triangle,triangle17.jpg,182.26278980713946,194.03624346792648,96.77002845313059,115.86635679409454,173.5504652961577,174.5239167657641,285.7853242950003,83.8298249049704,188.53076560994813,56.664920369791425,150.1532337713035,323.2594379798788,2.701945836112456,174.70295189540323
Triangle,triangle18.jpg,163.51872778867076,192.98255706161402,113.40232810440659,97.9530819714384,168.12088277614416,175.5394233588375,296.1354385232556,74.22244185998346,178.49075976341277,44.49647190048382,130.08446529120738,323.72743028169015,8.791608944025846,162.00507083823544
Triangle,triangle19.jpg,149.31871831739758,187.33075905373715,102.40956588440122,100.32369907956405,183.91592383142194,175.52697038349154,277.9723262729065,93.6715355591088,177.91466288032836,31.469506897677114,144.53289846277258,320.4939913434401,359.0122396003602,181.08364970181006
Triangle,triangle2.jpg,170.18648214074537,191.13332781244793,65.05992518044677,134.4428462863874,173.91326177955975,180.71915611654507,297.36077472981725,69.72611595586113,197.1442744029263,89.04316571080396,159.52484288599032,322.5299267776876,22.586234089343698,180.61605990839922
Triangle,triangle20.jpg,159.62356478616363,193.4957332807958,69.62356478616361,195.35992793892072,184.88840094812477,175.55689079480385,291.08816045880707,77.30834945567058,251.11495495923077,63.610164727827346,146.9281481555695,331.92751306414704,3.062808542762423,134.43115670201664
Triangle,triangle21.jpg,175.0114937671114,187.4314079711725,84.75165074349944,118.9509952074668,169.50500380706274,175.16273704620892,279.2329517906525,89.86510730158264,185.1021652523582,54.70517863874269,156.1357016606999,327.9326083967395,359.0451587461278,180.3875540262397
Triangle,triangle22.jpg,163.0885159687298,189.97416368525384,95.83949231151746,108.79497142439351,171.17281141067383,174.52920364672212,281.1808651944691,90.5132743275413,180.3156760317565,41.88301140087983,143.98054094311638,328.04563706294863,357.1586479912193,171.5907904242982
Triangle,triangle23.jpg,169.47921568612566,199.63168931721393,124.66344585350066,82.52686775750146,174.8978347476418,178.3118536317436,297.8495112924846,71.36598365489301,174.6202984008746,30.290353366856525,115.94989319039375,347.1896792185239,359.55314472368786,162.93098549581586
Triangle,triangle24.jpg,171.46923439005187,195.8952683725813,85.76360520094117,114.10081167517833,174.96089995313858,180.00000000000003,295.27318772727125,72.42014857334472,175.66846434402518,62.04066086434559,146.88287117170373,336.9569833695675,2.174744114610058,175.74163920084746
Triangle,triangle25.jpg,179.18154453831139,189.38234490163182,97.76516601842533,103.83389861942112,171.4985524033258,174.50140109466065,287.50700160657334,84.4955361637992,180.6576539334068,53.84181456019167,146.3019101022562,322.76516601842536,3.325900875841231,177.3307357950291
Triangle,triangle26.jpg,175.0208941560017,195.9787267752974,87.51044707800084,107.2483244575595,176.55960200083305,170.10406513566818,290.68417275105,78.89135089065849,183.72049804941307,50.826342029555775,144.44813657337784,329.0470887790809,3.497993094101457,169.52995799583906
Triangle,triangle27.jpg,160.55996517182382,199.33012253313308,85.23635830927383,104.3130325201042,160.43321494015706,197.5924245621816,289.625961883867,82.5601748437091,179.1776290200018,65.18580300946485,127.14668669802178,330.07878713561155,2.6596621916532146,165.74986130332954
Triangle,triangle28.jpg,167.6805547433634,177.79740183823418,88.94744005830592,111.92487592621288,179.00939359502212,178.71310907616143,288.11215911396226,80.78488002634661,183.20768416702,44.31685535276571,140.94068052879342,324.91018277101614,1.9483133447814167,172.53218434066295
Triangle,triangle29.jpg,162.27676338311366,185.3773816919135,94.0585308477759,97.27066784198831,174.76965648381827,177.96995760616565,298.329154278975,72.18830109893122,172.1330653860873,39.03231671922772,125.60259367265732,334.0486094608085,357.5822609355079,166.28917005766866
Triangle,triangle3.jpg,165.96375653207352,190.3888578154696,87.87890360333854,115.99054575100357,174.73487632739227,180.0,296.11599248289303,70.6440003981069,178.17203175569497,60.85736470228403,145.62892943915492,335.6589100633075,4.041806338989759,174.8836003157358
Triangle,triangle30.jpg,171.2538377374448,188.10553298194276,71.56505117707799,136.6418848275001,185.18726872537854,174.41275603579564,287.70991180352985,81.11761205280196,196.42218749831528,66.67464911902414,166.40823593839366,323.3190549219298,8.662302808727992,182.65390780166425
Triangle,triangle31.jpg,171.48931967191194,181.97493401088198,84.95754893082908,115.34895729046457,180.0,178.87889496838727,298.19586962244506,69.9614618612088,178.02506598911802,55.98065001017354,142.40748530753746,331.4419155809689,0.45286389020998663,170.69767234161054
Triangle,triangle32.jpg,179.78805603633492,182.04020829108765,93.21110510557526,111.16754661459902,184.90564514310176,178.17203175569497,295.3579135729854,69.13643124369673,176.8535741657607,52.09097251481362,143.64618281595688,315.0,4.156952445727429,175.83885805588773
Triangle,triangle33.jpg,162.07967008819517,188.29241291009268,93.9719290430915,112.67134362198084,170.0958167870261,175.84278739818478,295.0807402366595,74.17645941617775,183.34122108884776,48.957320159000375,133.8426669318705,326.30993247402023,1.6865463161005498,160.8905023348172
Triangle,triangle34.jpg,177.05805134638493,189.16415203515228,91.48526206197042,110.40302258061158,188.0248760638062,175.81757830355775,270.5819611589726,101.79440356819262,178.87950132080877,46.956953223926966,162.8888559650928,324.42423927610434,1.666889008309523,190.21990819740446
Triangle,triangle35.jpg,167.47119229084848,178.90878377473737,61.67878876199119,139.56900274506074,185.3231329522994,175.91438322002512,281.593715495217,88.05172023773115,191.66780277023133,64.22382536571382,162.78826273094114,333.6246692537473,358.6896745598049,177.93618027154304
Triangle,triangle36.jpg,156.47785419799882,183.99440716962394,102.36649715321482,99.97531278256673,188.89284340475788,176.4049903389909,278.51315403500837,93.20586799380632,177.76302093656227,31.480585885870614,142.9607139946962,320.2654801851943,359.9576214725853,180.67302187561862
Triangle,triangle37.jpg,177.51981219388887,184.3987053549955,70.99401580396321,120.99609048999147,171.49173972773204,175.45140413145486,296.15836562636525,71.97004922060906,182.4440680576354,74.49746120836839,152.6943680563199,323.84181456019166,3.909479838858358,178.8172210683716
Triangle,triangle38.jpg,159.6685328738687,186.37968972635719,81.79985394050121,98.51253209634496,187.59464336859145,175.46222749209338,267.48712028947614,102.65588939448205,161.78582457410343,39.89490955340771,160.0168934781,315.74245234366055,355.0401623275346,193.2928373586428
Triangle,triangle39.jpg,172.87498365109818,189.78240703180728,94.96974072811031,98.94338081346524,167.9269829255542,179.50178838738637,286.4340585250713,84.2428355397974,171.15678391392828,49.81266630369698,139.6895443773461,323.5389338014265,1.4572279349867632,174.96501700959243
Triangle,triangle4.jpg,177.40101275098112,186.79027672165142,90.78144458689995,120.72008442797701,188.43723570228522,179.82655215593203,267.0546612737256,103.13521626695949,189.04371619489206,40.04686376433537,159.0852873852609,329.72223554189907,356.40874096279447,186.11724740563702
Triangle,triangle40.jpg,171.61439976520285,187.8533133019782,85.35202930861297,111.11434734408581,177.5997855391434,176.6248324329805,291.4715978824067,76.98776678722027,174.7892319920865,55.19720557109125,146.14877173154125,331.07884856218277,2.405049129661176,174.42920863297203
Triangle,triangle41.jpg,157.2563862605531,199.4255552278999,98.77273729752943,96.49934627965456,169.64158105548265,175.63522328130526,300.75574009359536,68.90088308669274,170.96756002782055,53.17915694791753,135.30803885739988,333.6215793664876,10.491477012331599,168.13226810243393
Triangle,triangle42.jpg,169.69515353123398,188.09653716788844,54.79038472313878,129.3435680464276,171.2538377374448,174.3120087467375,296.22447670924805,71.3461989965449,179.951361828735,88.3397176310172,160.61609384372716,324.5390918532587,9.950626687951598,179.89492808493614
Triangle,triangle43.jpg,146.43368126542669,191.4166946725318,90.56308535519531,93.6487035997007,180.96017456666635,179.43123199068984,295.31626397507273,76.3906078300125,167.4466334498694,40.03820928980913,128.31557339658485,330.01836063115064,3.6459074560538083,166.0975780323127
Triangle,triangle44.jpg,173.31798342774215,186.2335840509467,99.59636957594938,124.60398051053158,183.9909130984298,185.71059313749967,277.0272617015094,93.0364842229964,194.62087398863164,37.69424046668917,143.67317404787977,332.79810255098556,358.04007274087365,169.3995099629911
Triangle,triangle45.jpg,177.60694201639308,175.6012946450045,99.21990941059536,125.52117555178748,182.1163975820267,167.34744349944202,271.0303272904717,98.3181017280512,195.18300322255814,47.07484537384262,166.122470196792,320.7641444292374,3.89326338283001,185.80414898149937
Triangle,triangle46.png,167.7352262721076,194.0966820314938,66.7316854203581,125.96892820355936,180.37084129082805,173.65388130888385,289.25612720921237,81.6103815465747,184.80516036426562,59.81761568603986,154.01703395811242,333.2955433084422,358.19811660339764,172.5253866231131
Triangle,triangle47.jpg,172.8444584651141,190.88552705465872,100.5251078710283,102.86396743820802,170.78291737161805,176.85190390043726,289.96432717825485,77.1920055369731,175.88064776789432,51.03725250851771,142.8040985919439,320.25574057990536,3.0804159116253076,175.8739528570317
Triangle,triangle48.jpg,165.94110102534083,196.26020470831196,68.78474554131024,130.06078445787378,176.78193871620581,174.99303115021152,282.5931634649106,85.78689212987122,184.927109947649,70.26483616196114,165.76747585847667,330.1584985931056,6.227572689818526,182.60596133512
Triangle,triangle49.jpg,171.5004169757301,178.25315812294033,62.12364965335511,132.11137845015702,171.62574097240096,176.9342630034466,298.24336982774906,68.82868513823728,186.24594861207996,78.49518467374118,152.44215497169952,319.20315737872465,5.156285410476283,173.6431491912399
Triangle,triangle5.jpg,179.48383577023517,177.51044707800085,90.29533645394706,122.83280180623876,169.3028907373592,181.50743575877496,293.9019377630792,75.63064528815217,190.15635718381333,64.2484244967349,146.90830006131756,327.3390872783262,8.841814560191676,175.99519843354236
Triangle,triangle50.jpg,156.09794958898917,191.3099324740202,71.51854487275152,123.0706778227617,177.60366726586787,172.0818416095091,273.59204799257066,93.96465472285612,177.79740183823418,54.738950898239544,165.58112490076252,316.2492426786972,359.14490260373327,185.25955495452715
Triangle,triangle51.jpg,182.20259816176582,183.1221304621157,82.50414236027015,127.63323074183009,179.60594995767286,174.32164077162457,301.35675288254396,66.72739421834848,188.2493441789063,63.3813846943886,143.36093855833042,330.9925335122649,3.8959378255639288,164.12539099995985
Triangle,triangle52.jpg,180.0,187.69605172201656,116.28826212490023,95.81897090139455,191.40798562332765,171.78868468887484,295.5732022571882,73.30075576600638,176.74805439963612,40.15947420220512,139.10404070586804,322.33111538628594,9.276461248381896,172.65112015328168
Triangle,triangle53.jpg,173.38653951768526,180.0,107.34112889497266,110.04524942542102,173.78077031120884,165.96375653207352,305.2043549891459,63.803800676962226,189.66122873780083,50.138305502130464,130.6012946450045,320.1944289077348,10.680333865609944,156.04020482543928
Triangle,triangle54.jpg,177.70938995736148,184.63546342690265,98.01423642612747,102.97021484300302,169.14358665193777,182.88037755284762,84.7058162617078,269.55367044261084,172.87498365109818,134.33269164416492,71.67717584708282,317.1395076362312,87.59286385307107,112.14194809445333
Triangle,triangle55.jpg,172.31601817026603,195.56151032532847,81.79985394050121,112.1730427748324,171.57766605936726,171.0866507001338,286.28932743816,81.30882256559158,179.27842883658442,57.96378775022498,153.71892369134616,328.14486761755074,3.3018656744350046,177.12497321978455
Triangle,triangle56.jpg,172.6725880978088,175.42607874009914,113.9400920640181,111.46071238384488,180.8171087621798,172.22236210987066,296.4106390463768,68.55473470319083,189.18457057856148,43.581981044851354,138.89217433202754,325.1755108430432,9.699631871521223,167.37621931869566
Triangle,triangle57.jpg,171.86989764584402,190.91411300581078,108.434948822922,92.95311685348724,187.1555415348859,170.1496168000186,302.23979107081686,66.00836166111014,171.65025444106894,32.9052429229879,123.97017176973416,330.4649924146253,1.6891982846019231,158.59585975807317
Triangle,triangle58.jpg,178.2438399390692,182.03733069681988,61.07357416474639,126.09173456816953,173.20211749971367,180.38778277266556,283.45269324170476,86.73161387721582,181.94619511703075,74.29136217098426,163.20281975833774,332.97613356925274,1.8476102659945925,188.7108065750396
Triangle,triangle59.jpg,142.54177774462602,190.0339701736723,74.99683096042924,107.65218603501839,175.0114937671114,176.27935704948476,273.9113320541479,97.98011374516852,170.55903821580634,48.89337978916378,156.96146354407523,322.61854648756895,358.60281897270363,186.21394808216056
Triangle,triangle6.jpg,155.04302365510463,184.58854219215462,83.96577305612391,110.30785091470352,188.9726266148964,175.97173633351488,274.61120611272406,95.19442890773482,173.5284391896363,39.02889771280276,153.29508959009684,327.520002456491,0.6585431775635989,181.54591247857422
Triangle,triangle60.jpg,166.50426671920417,189.26452398513297,88.66778014613037,119.4529839267056,173.07278187399083,185.68926584292797,290.399752205412,79.33788748433227,184.64797069138703,55.30484646876603,141.9747467584197,338.50613780535906,3.3142046974144663,170.99637037675916
Triangle,triangle7.jpg,163.3007557660064,187.366203893226,81.02737338510362,112.91130822503442,186.41663703679015,163.88658176691072,276.1555010366017,92.41521545420946,181.04966057780652,50.15855178060604,160.51387042753424,323.4240402386016,2.803641137689818,183.32096245772988
Triangle,triangle8.jpg,184.56900274506074,194.51426629366844,80.57300920343424,106.38221538143944,173.6598082540901,173.94580810588516,286.4995539629016,84.48258249509371,174.09786054703545,68.19859051364818,159.22631788380033,335.045249425421,6.717874775048766,187.822339264822
Triangle,triangle9.jpg,171.86989764584402,193.32008352245606,62.579851426655274,120.81350570643926,181.15151889396378,177.83892051177364,295.41201150991765,74.03437253935547,177.8001285207388,71.88468958778019,153.5221569435727,323.59591143692097,3.0664855011258934,176.59880583267542
UtkataKonasana,UK_10.jpeg,303.4078245897089,48.80550018911147,32.79088024150377,36.61877407317544,240.97914296941585,119.38060786128923,273.3664606634298,85.62162671637,95.76872769598036,105.84207049798445,254.03957569823805,308.77113411045843,154.76373635309642,210.35009589418704
UtkataKonasana,UK_11.jpg,89.89685739402093,267.74841238998374,84.21760767763595,86.36575154705271,258.93125507030396,101.56486711339814,274.8630075331172,85.67786073953728,163.71936251466394,93.17983011986423,264.8669697230571,311.9495055058586,112.70573363397699,244.93448693325433
UtkataKonasana,UK_12.jpeg,328.089292021153,37.11509919959533,16.814594210931556,15.292825693015846,255.51023740611555,116.22527292441715,261.7643806757905,96.95364575041097,61.378958744735044,92.8209885935155,260.83621911400184,303.69006752597977,144.83916659584497,210.96375653207352
UtkataKonasana,UK_13.jpg,89.52518396775743,272.20384345147465,90.48789498045836,94.80502305771832,251.2627846603284,107.52543926607451,277.0497180290762,84.79032324293684,174.68682107159435,103.26588667693204,253.57310507468537,312.10802415217665,116.24370410497386,237.4463225827695
UtkataKonasana,UK_14.jpg,126.55445860331467,230.08496060472183,91.71713221372373,92.31396486439087,245.6795571901662,115.69837907934907,279.03087563152155,80.3382286016182,170.3857265574885,107.31373933475217,254.7764840402973,312.524941330035,109.90276758877201,254.62788501132547
UtkataKonasana,UK_15.jpeg,92.33730585912382,274.73907231851297,90.14998860898747,90.14998860898747,230.40379136024976,129.5747736315797,260.51165397263765,99.76135574612361,169.8621961469149,103.88625485893901,253.64562722723244,313.36342295838324,109.1252260207871,248.11022420283334
UtkataKonasana,UK_16.jpeg,92.18164140355148,255.658762867922,38.80738237595242,57.33734898824109,215.53767779197437,95.14092521882725,289.1071251964957,71.17180073369192,115.89639614696449,138.17983011986425,274.6370134696334,305.55318968930675,121.23024660813192,266.1133584844224
UtkataKonasana,UK_17.jpg,141.11250643244523,213.18117505638605,28.543499016134064,21.65307094172441,268.6147202780167,97.59878114424059,274.74681089234554,86.34488154905115,71.58451967089654,88.11803668301069,269.6628046020943,301.80154286348437,58.36983378723898,294.2736472745435
UtkataKonasana,UK_18.jpeg,307.4605548604907,49.53314964366681,30.335538511588897,31.72765499300352,251.6943868028008,103.54793898800051,264.4013257875117,97.79795662840907,84.33874022340437,86.82016988013578,268.3028438103997,308.3674853848616,154.07689147892657,199.29498253170456
UtkataKonasana,UK_19.jpeg,102.70820440274753,252.94303442338293,104.64913364225231,105.7247457227474,255.0089152782013,97.4314079711725,261.60164616282617,97.77007975268444,189.8551452797327,92.97146512849528,270.6986943829835,315.0,110.46862884105703,248.15149036024755
UtkataKonasana,UK_2.jpeg,82.09324055912674,271.5028367607592,85.91181128537907,92.14789840084364,261.1758613238315,99.95967550081306,272.8921328557775,86.10757075032444,169.6425082578732,98.52911360791963,265.4104961796647,303.17821720464985,119.28486337989752,243.1460151877256
UtkataKonasana,UK_20.png,96.8338560339992,264.1845715352752,70.90304957134734,68.07869484886066,249.25255673981476,104.74962573384313,267.4464182109523,92.6641280366026,138.65845004397835,98.13010235415598,266.9819137846206,314.41261580123125,101.17465511549017,257.7653681416616
UtkataKonasana,UK_21.jpeg,210.0237754958844,148.76604305244945,6.540188238146811,5.335105740655737,253.27398620892305,103.2405199151872,262.51004731536756,96.37499543315002,50.23848563070354,94.7187239648413,263.8844964337146,319.0764044994026,217.05844745311813,161.565051177078
UtkataKonasana,UK_22.jpg,170.06122415733873,194.7739166053587,20.9553307866127,21.102668922438184,227.96492272252135,123.46812864369217,265.7818383493209,92.4889945080942,69.60850280451449,109.44003482817621,257.9189334780885,345.72452711011994,48.58844938547497,313.21018317597134
UtkataKonasana,UK_23.jpg,102.75335658880505,261.0286597166447,93.52766682225564,91.34432651910664,198.423056797457,161.04742480514813,296.85171798919305,64.287282355703,172.73406932651685,136.45442893874215,215.97749229708998,308.7905450387217,122.37072378417797,229.72195247691278
UtkataKonasana,UK_24.jpeg,304.3577897532945,57.488085768948515,39.14687101110716,38.503201671582815,259.5669999825846,101.47124841936817,268.5613320019766,90.51395290730783,96.51980175165698,100.87551103111251,259.4356821050027,352.8749836510982,157.20999004217168,203.69138728290022
UtkataKonasana,UK_25.jpeg,92.56104352896038,265.16559369373675,94.1375935841441,99.01932243138168,252.65478512936753,100.06068979532296,273.0257635609229,85.99748934835574,177.70938995736148,99.36844608310584,268.069412558833,314.95189272372045,117.2430760878293,244.5787652580638
UtkataKonasana,UK_26.jpeg,49.35862904105119,322.62203577105254,40.629593513058836,44.61174799825753,303.6068291639401,56.88006741582293,286.4715298155554,76.19066932399232,98.130102354156,82.30139453491536,274.69261785204986,313.3153156821037,107.75635034065408,245.5413389109965
UtkataKonasana,UK_28.jpg,97.64902775349252,268.66976791625984,50.99149737508332,48.2612129912335,244.74577810438066,110.6922265921187,271.59520160122514,88.34679057119452,110.322986343838,105.92744677338737,259.6457750208678,307.1367537710792,96.00111974112896,264.8360650729442
UtkataKonasana,UK_29.jpg,113.99225777145472,254.37583928990927,167.445645331643,162.12012905645278,253.72613066530437,106.82431668216016,272.14090877272344,87.55606789636057,285.2721089688654,103.65606078356338,253.62120917103815,314.9274785670913,149.9267343142152,211.38812764344007
